customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3560-XBAYV,Female,0,No,Yes,10,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,542.84,Yes
9200-UGVSA,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.63,4.19,Yes
9212-WFCYL,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,91.37,177.03,No
7868-KGNUC,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,71.89,538.21,Yes
4079-WECVJ,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,453.68,No
2848-YVWGE,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.99,119.34,Yes
2773-KHCFQ,Male,0,No,Yes,19,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.23,994.82,No
9247-KKPSD,Male,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.12,57.82,No
9754-RRWAC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.21,434.66,No
8177-KSAMC,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,92.59,324.91,No
2612-TATIJ,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.58,68.76,Yes
7482-UOFEX,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,81.78,2128.43,No
1868-UAVWU,Female,0,No,Yes,14,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.98,1037.38,No
4218-KMGXN,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.93,2561.84,Yes
6486-WSEWV,Female,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.9,33.0,No
5629-CKUXY,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.81,79.89,No
3540-RRPSG,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.69,489.74,Yes
9958-ZDXTO,Male,0,No,Yes,34,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.08,2765.37,Yes
5320-DWYMH,Male,1,No,Yes,8,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),81.19,650.56,No
9965-YHABX,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,65.83,811.4,No
6193-ENQAO,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.62,682.19,Yes
5409-VDXSJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.33,139.08,Yes
2489-BGJTT,Female,0,Yes,No,67,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.19,2863.69,No
1781-JNAIX,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,320.62,No
5882-FUVSO,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.35,2719.88,No
8995-CUDOS,Male,0,No,Yes,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.63,1339.71,No
4025-JQXST,Female,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.05,409.4,Yes
7560-FKVTB,Female,0,No,No,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,54.96,115.0,Yes
8207-QTYDP,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.45,642.42,No
9850-DAKMY,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.7,176.71,No
3379-ZHXTO,Male,0,Yes,No,12,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.99,935.68,No
5563-AXJYX,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.08,525.09,No
1982-ZBIJC,Female,0,No,No,36,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.46,2272.33,No
6733-AMFIA,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.48,2315.79,No
8188-KEMWB,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.94,2196.42,Yes
1704-UEHSU,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.27,242.65,Yes
2759-EDTBB,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),56.55,575.49,No
8738-DWOCL,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,5.71,No
5149-EBNVW,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,95.35,2842.92,Yes
1946-XTSCT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,60.88,4421.56,No
3820-OGMOZ,Male,0,No,Yes,7,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.76,585.02,Yes
4636-YRXXG,Female,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),77.48,125.46,No
4331-GVZWE,Female,1,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.62,345.54,Yes
9797-CXWHS,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,39.97,1833.29,No
9479-QPFMG,Male,0,No,No,19,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),56.88,1098.97,No
3263-YYRVH,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.08,52.9,Yes
1330-ZIDXL,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.87,1798.21,Yes
2254-IIQLG,Female,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,76.02,3214.1,No
7063-WPDRB,Male,0,No,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.97,156.24,Yes
5320-VMNXN,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.97,5127.99,No
8085-SXWWV,Female,1,No,Yes,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.74,667.1,Yes
2252-ZSXJF,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.11,687.71,No
7846-CSVGM,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,84.6,1186.42,No
4812-TQWTV,Male,1,No,No,43,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),60.03,2584.21,No
4619-SDWKA,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.84,2165.29,No
7786-PSGPO,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,80.17,80.67,No
7416-LJDFE,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.58,5652.3,Yes
8976-KGIYV,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45,179.97,Yes
1164-YAOQV,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.37,2359.94,Yes
5239-XCNJH,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,46.71,1121.09,Yes
2296-XKQAS,Female,1,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.38,282.76,Yes
6739-WFFQQ,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.38,241.09,Yes
7719-MJSRA,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),79.33,3870.86,No
9766-LYWKE,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,73.51,929.96,Yes
7632-PKDIR,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.81,1993.08,Yes
5881-YFFDK,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.41,1424.51,No
1520-MRORA,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.27,2389.28,No
4063-WEVRP,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.2,666.2,No
6230-PFUYP,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,70.91,556.07,Yes
2024-KAAJF,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.58,174.81,Yes
4223-FIAOF,Male,0,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,59.32,2828.88,No
4555-HRZGJ,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.79,730.03,Yes
2681-ZDIKH,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.74,260.56,Yes
3922-HBCTG,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,79.59,5164.55,No
2521-LXVGD,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,60.08,2284.85,No
6917-PBZFA,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,25.56,No
8454-HHBKM,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,85.84,6216.61,No
9243-IFWUP,Female,0,No,No,28,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),62.67,1753.02,No
1218-YDWXV,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.49,108.29,No
7741-GPDNN,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,68.0,400.85,No
8886-QGCVV,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.45,1220.32,No
8057-UZCSX,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.76,2194.2,No
4673-DUPXQ,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,59.44,352.55,No
6326-OBRXJ,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,84.28,594.7,No
6747-NBJZH,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),57.63,446.86,Yes
5939-OVIUQ,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),81.86,1729.11,No
4163-CEJEW,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,88.73,356.03,No
9772-IXEVW,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,61.02,110.99,No
3812-WNISU,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.67,2175.74,No
4670-FDDOE,Male,0,No,Yes,36,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.28,2664.23,No
9716-MSENO,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.21,305.27,No
2127-QRHNE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),64.08,649.35,No
2745-SSPOX,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.95,540.84,Yes
7118-YZUAE,Male,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,209.6,No
3588-SGZQG,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.39,5333.99,No
2806-YXYOQ,Male,1,No,No,35,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.79,2001.95,No
2719-YNCVT,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),70.26,336.33,No
1419-VEHGO,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.29,708.33,No
1491-NLOOH,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.63,1402.58,Yes
4506-LKUUR,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,400.23,Yes
4844-VGUYU,Female,0,No,Yes,15,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),78.18,1170.28,No
8079-MOWXX,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,87.65,3391.86,No
8566-BECYU,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,41.75,1449.24,No
6657-FODVD,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,292.22,No
2921-YOPNH,Male,0,No,No,46,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.56,3794.35,Yes
2683-VVSUT,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.93,1552.26,No
9836-VRPNE,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),52.34,1853.1,No
8694-SDZTG,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.96,1724.86,No
4382-XQLSO,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),76.99,497.19,Yes
6896-DVECY,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,73.08,485.48,Yes
5540-OULOQ,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),65.35,3378.77,No
3569-BUIMZ,Male,1,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.55,1522.4,No
2016-RGYZX,Male,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.11,3958.79,Yes
3734-WPELE,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.46,26.0,No
1107-JSLHA,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),82.7,1925.42,No
4757-JZBUY,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.09,208.56,Yes
2186-ISTIK,Male,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.55,907.67,No
4530-GLUXF,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.37,215.07,No
4933-VDEFT,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,71.19,208.21,No
4744-FSPCP,Female,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,63.89,0.0,No
9374-XPMLW,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.49,2115.1,Yes
5359-BGSVD,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.25,776.61,Yes
7956-FVMSA,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),51.04,88.9,No
5911-RWHHU,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.63,210.29,No
3332-MLLEH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,68.05,319.23,No
2238-OSDXR,Male,0,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1239.5,No
4026-OVBCK,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.97,532.94,No
8308-KOICG,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.44,351.23,Yes
8706-ZOVRB,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,71.43,3037.41,No
7177-JPBHH,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.28,1633.73,No
7169-TSHIS,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.79,1931.1,No
4557-TCZII,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.41,1306.8,Yes
1525-NKJIM,Male,0,No,No,70,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,64.3,4498.36,No
8286-ZERBV,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.11,435.66,No
3123-XHHQR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.1,7050.38,No
6145-MUOJL,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),42.88,1797.49,No
8653-IQBKV,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,61.65,1274.33,No
9584-FZBST,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.02,570.81,No
5494-HYCNN,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,61.94,1521.41,No
4849-TWGZR,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,81.14,73.04,No
2147-FYRWL,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,58.34,Yes
7227-IEQYD,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,50.11,3651.72,No
3257-WDMEE,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),61.26,1121.35,Yes
9973-APFXX,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.38,238.58,No
9015-XMPBI,Male,1,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.46,2513.94,No
9536-CDMRW,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.23,989.94,Yes
1839-FPLML,Female,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),91.79,0.0,No
5991-UESLU,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.18,1995.35,No
6945-ZLAKS,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,584.87,No
2065-SOQVZ,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.67,244.13,No
3152-FECKU,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.15,5192.38,No
7958-HKVOW,Male,1,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),80.1,472.84,Yes
7945-CJXBV,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,73.74,1042.48,No
4523-NXKAS,Female,1,No,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,81.41,194.77,No
1947-PWURI,Female,1,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.71,468.48,No
7010-AZBQR,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.51,214.35,No
1362-QPHJW,Female,1,Yes,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,50.55,490.17,No
2888-KPOOX,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.65,3816.66,No
